timestamp,open,high,low,close,volume,quoteVolume,trades,takerBaseVolume,takerQuoteVolume
2026-02-01T00:00:00.000Z,105.49000000,106.47000000,105.38000000,105.73000000,72.98900000,7731.43350000,26,36.32600000,3853.66751000
2026-02-01T01:00:00.000Z,105.75000000,105.75000000,104.26000000,105.05000000,51.97600000,5443.34984000,24,3.21200000,337.32946000
2026-02-01T02:00:00.000Z,104.96000000,105.82000000,104.91000000,105.82000000,91.52000000,9659.08521000,25,5.73100000,603.94910000
2026-02-01T03:00:00.000Z,105.61000000,105.61000000,104.52000000,104.86000000,115.85600000,12178.09033000,37,36.19100000,3791.14220000
2026-02-01T04:00:00.000Z,104.82000000,105.48000000,104.82000000,105.34000000,13.98500000,1471.58848000,15,7.30200000,769.04510000
2026-02-01T05:00:00.000Z,105.14000000,105.91000000,104.53000000,104.67000000,93.07700000,9805.71056000,31,72.44900000,7634.14207000
2026-02-01T06:00:00.000Z,104.84000000,105.32000000,104.67000000,104.93000000,102.91700000,10802.06702000,16,10.42500000,1095.98228000
2026-02-01T07:00:00.000Z,105.12000000,105.99000000,104.01000000,105.32000000,147.01400000,15401.38911000,30,14.26000000,1503.39748000
2026-02-01T08:00:00.000Z,105.37000000,106.00000000,104.94000000,105.74000000,6.76100000,711.95558000,9,2.92200000,308.53092000
2026-02-01T09:00:00.000Z,105.32000000,105.64000000,105.28000000,105.64000000,2.72700000,287.36390000,6,1.26500000,133.39110000
2026-02-01T10:00:00.000Z,105.12000000,105.12000000,103.65000000,103.65000000,74.06400000,7748.23844000,16,7.71800000,799.97070000
2026-02-01T11:00:00.000Z,103.82000000,105.32000000,103.82000000,105.06000000,26.51600000,2781.11112000,15,21.96400000,2308.45940000
2026-02-01T12:00:00.000Z,104.97000000,105.14000000,104.14000000,104.98000000,102.98200000,10760.48933000,21,70.66900000,7385.99149000
2026-02-01T13:00:00.000Z,105.28000000,106.66000000,104.11000000,104.49000000,148.33200000,15647.45180000,53,104.07100000,10985.29047000
2026-02-01T14:00:00.000Z,104.42000000,104.42000000,101.94000000,103.00000000,275.95100000,28307.38614000,67,103.80500000,10635.16321000
2026-02-01T15:00:00.000Z,102.80000000,102.80000000,100.38000000,102.37000000,224.58600000,22780.69347000,59,96.06900000,9741.13829000
2026-02-01T16:00:00.000Z,101.44000000,102.73000000,101.32000000,102.08000000,113.81200000,11571.80651000,35,36.11900000,3686.65815000
2026-02-01T17:00:00.000Z,101.86000000,102.39000000,101.34000000,102.39000000,75.30300000,7643.68217000,23,17.12200000,1746.16905000
2026-02-01T18:00:00.000Z,102.72000000,104.21000000,102.72000000,103.40000000,101.37500000,10493.80747000,51,81.31800000,8424.24130000
2026-02-01T19:00:00.000Z,103.44000000,103.44000000,101.60000000,101.79000000,54.09300000,5528.24504000,24,25.45200000,2602.03798000
2026-02-01T20:00:00.000Z,101.73000000,102.72000000,100.23000000,101.44000000,69.82300000,7100.21896000,49,52.39400000,5337.53626000
2026-02-01T21:00:00.000Z,101.54000000,101.74000000,100.18000000,100.64000000,138.40200000,13925.50825000,48,63.33300000,6393.30183000
2026-02-01T22:00:00.000Z,100.98000000,102.72000000,100.98000000,102.09000000,128.67700000,13109.95847000,43,48.87400000,4990.35712000
2026-02-01T23:00:00.000Z,101.44000000,101.99000000,98.32000000,100.70000000,966.40400000,96293.73175000,144,297.14400000,29690.99147000
2026-02-02T00:00:00.000Z,101.14000000,102.49000000,99.91000000,102.30000000,220.51600000,22424.36741000,66,109.39700000,11126.11777000
2026-02-02T01:00:00.000Z,102.23000000,102.86000000,100.44000000,102.12000000,144.48700000,14711.09780000,41,39.88900000,4046.08766000
2026-02-02T02:00:00.000Z,102.26000000,102.51000000,100.69000000,100.69000000,180.17200000,18263.55968000,33,47.62100000,4860.14477000
2026-02-02T03:00:00.000Z,100.47000000,100.50000000,96.00000000,100.10000000,997.78200000,97441.97850000,176,436.74100000,42506.92700000
2026-02-02T04:00:00.000Z,100.09000000,101.47000000,98.83000000,100.36000000,422.29200000,42004.06119000,74,67.45500000,6768.93188000
2026-02-02T05:00:00.000Z,100.13000000,100.36000000,97.92000000,98.36000000,314.52600000,31099.74107000,58,252.01900000,24923.26434000
2026-02-02T06:00:00.000Z,98.04000000,101.39000000,97.15000000,100.76000000,658.15500000,65886.96945000,110,176.47100000,17643.01523000
2026-02-02T07:00:00.000Z,100.80000000,102.39000000,100.80000000,101.62000000,161.87100000,16440.04143000,48,98.80600000,10057.59021000
2026-02-02T08:00:00.000Z,101.66000000,102.46000000,101.66000000,101.90000000,255.14300000,25990.00834000,20,41.32600000,4211.67391000
2026-02-02T09:00:00.000Z,101.68000000,103.01000000,101.68000000,102.75000000,69.39200000,7118.49591000,13,25.98400000,2661.97067000
2026-02-02T10:00:00.000Z,103.36000000,103.45000000,102.75000000,102.75000000,12.31700000,1269.80604000,10,12.00900000,1237.99572000
2026-02-02T11:00:00.000Z,103.01000000,103.20000000,103.01000000,103.01000000,46.21500000,4764.17236000,14,4.23800000,436.70761000
2026-02-02T12:00:00.000Z,102.90000000,103.77000000,102.86000000,103.24000000,19.55000000,2017.41661000,17,12.89200000,1330.65428000
2026-02-02T13:00:00.000Z,103.24000000,103.43000000,102.92000000,103.07000000,123.72000000,12755.76962000,25,30.81900000,3179.55901000
2026-02-02T14:00:00.000Z,103.28000000,105.13000000,102.48000000,104.00000000,327.66400000,34030.32143000,59,184.83800000,19254.00003000
2026-02-02T15:00:00.000Z,104.03000000,106.08000000,103.87000000,104.69000000,256.53400000,26877.45502000,58,123.02200000,12915.56663000
2026-02-02T16:00:00.000Z,104.59000000,105.62000000,104.49000000,104.94000000,48.57000000,5090.03759000,15,12.46600000,1304.80567000
2026-02-02T17:00:00.000Z,105.30000000,105.48000000,104.72000000,104.72000000,33.72600000,3551.59148000,16,19.98500000,2105.26080000
2026-02-02T18:00:00.000Z,104.70000000,104.87000000,104.02000000,104.87000000,60.46500000,6321.25646000,23,11.16100000,1166.62487000
2026-02-02T19:00:00.000Z,104.45000000,104.62000000,103.57000000,103.97000000,77.98300000,8117.30195000,24,55.35100000,5769.43898000
2026-02-02T20:00:00.000Z,103.81000000,104.18000000,103.42000000,104.06000000,66.48000000,6889.82850000,22,40.71100000,4219.61562000
2026-02-02T21:00:00.000Z,104.19000000,104.90000000,104.19000000,104.90000000,95.54600000,10000.17181000,35,44.18300000,4615.38289000
2026-02-02T22:00:00.000Z,104.85000000,105.12000000,104.59000000,104.87000000,377.14400000,39525.65833000,104,53.20600000,5586.38593000
2026-02-02T23:00:00.000Z,104.79000000,104.86000000,104.45000000,104.55000000,32.74700000,3425.98991000,19,14.27800000,1494.87974000
2026-02-03T00:00:00.000Z,104.30000000,104.30000000,103.82000000,104.05000000,317.71000000,33065.07644000,35,34.15100000,3551.44081000
2026-02-03T01:00:00.000Z,104.10000000,104.34000000,103.63000000,104.34000000,65.89100000,6863.94347000,41,6.40300000,665.20377000
2026-02-03T02:00:00.000Z,104.30000000,104.30000000,102.46000000,102.46000000,127.71600000,13166.90095000,39,6.01200000,623.11905000
2026-02-03T03:00:00.000Z,102.54000000,104.39000000,102.21000000,104.23000000,34.09200000,3524.33195000,27,28.42100000,2935.74796000
2026-02-03T04:00:00.000Z,104.08000000,105.07000000,103.96000000,104.60000000,27.89000000,2910.25344000,27,11.02400000,1152.00571000
2026-02-03T05:00:00.000Z,104.46000000,104.47000000,103.69000000,104.08000000,17.73800000,1845.79914000,17,13.49100000,1404.06718000
2026-02-03T06:00:00.000Z,103.57000000,104.01000000,103.10000000,104.01000000,19.96700000,2066.47604000,11,14.46600000,1496.33710000
2026-02-03T07:00:00.000Z,103.91000000,104.67000000,103.91000000,104.63000000,41.51200000,4332.70624000,40,31.80100000,3317.31452000
2026-02-03T08:00:00.000Z,104.71000000,105.08000000,104.62000000,105.08000000,79.75700000,8350.97515000,15,79.75700000,8350.97515000
2026-02-03T09:00:00.000Z,104.08000000,104.17000000,102.61000000,103.18000000,67.16200000,6934.56829000,32,36.40800000,3757.89402000
2026-02-03T10:00:00.000Z,103.11000000,103.18000000,102.73000000,102.78000000,8.15500000,839.18424000,8,6.88500000,708.30204000
2026-02-03T11:00:00.000Z,103.10000000,103.26000000,103.10000000,103.10000000,3.21300000,331.46030000,3,1.27900000,132.06490000
2026-02-03T12:00:00.000Z,102.64000000,103.20000000,102.55000000,103.20000000,5.64900000,580.93103000,7,4.73000000,486.68758000
2026-02-03T13:00:00.000Z,103.22000000,103.55000000,102.88000000,103.55000000,100.91300000,10388.39754000,21,5.21400000,537.70360000
2026-02-03T14:00:00.000Z,103.57000000,103.57000000,100.80000000,100.82000000,315.09000000,32260.51412000,73,10.09500000,1030.04435000
2026-02-03T15:00:00.000Z,100.77000000,102.61000000,100.50000000,102.61000000,229.18300000,23339.15830000,58,129.56800000,13229.28702000
2026-02-03T16:00:00.000Z,102.12000000,102.12000000,100.00000000,100.61000000,64.77700000,6518.43701000,42,4.86300000,492.09231000
2026-02-03T17:00:00.000Z,100.39000000,100.61000000,99.06000000,99.15000000,210.88600000,21016.83655000,48,130.65200000,12998.11351000
2026-02-03T18:00:00.000Z,99.04000000,99.30000000,96.79000000,96.79000000,587.41100000,57357.43641000,99,310.74000000,30486.83506000
2026-02-03T19:00:00.000Z,97.67000000,99.97000000,97.64000000,99.13000000,248.30500000,24584.95153000,66,162.39800000,16083.95247000
2026-02-03T20:00:00.000Z,99.00000000,101.97000000,98.41000000,100.65000000,214.35600000,21648.85966000,50,152.96000000,15459.40665000
2026-02-03T21:00:00.000Z,101.00000000,101.84000000,100.22000000,100.22000000,35.86900000,3628.91415000,18,17.33000000,1759.60274000
2026-02-03T22:00:00.000Z,100.00000000,100.00000000,98.18000000,98.47000000,158.52700000,15808.68925000,45,36.58300000,3639.46047000
2026-02-03T23:00:00.000Z,98.25000000,98.33000000,97.25000000,97.73000000,101.75600000,9959.93292000,46,32.98300000,3231.77562000
2026-02-04T00:00:00.000Z,97.87000000,98.64000000,97.20000000,98.07000000,20.74100000,2030.30348000,25,7.91800000,775.35071000
2026-02-04T01:00:00.000Z,98.55000000,99.56000000,98.55000000,99.22000000,135.02900000,13391.49890000,38,14.64400000,1450.97244000
2026-02-04T02:00:00.000Z,99.00000000,99.09000000,97.42000000,97.42000000,36.78100000,3617.12863000,24,24.88100000,2447.77082000
2026-02-04T03:00:00.000Z,98.29000000,99.58000000,98.25000000,99.09000000,108.64700000,10767.80006000,41,104.67800000,10376.40151000
2026-02-04T04:00:00.000Z,98.98000000,99.25000000,98.15000000,98.15000000,32.35400000,3195.59329000,12,9.27100000,917.54270000
2026-02-04T05:00:00.000Z,98.04000000,98.47000000,96.57000000,97.10000000,184.93400000,17986.69434000,73,32.16500000,3153.96533000
2026-02-04T06:00:00.000Z,97.10000000,98.69000000,97.10000000,98.23000000,113.48000000,11108.55784000,661,82.27300000,8049.04619000
2026-02-04T07:00:00.000Z,97.99000000,98.11000000,97.55000000,97.94000000,16.71700000,1637.25154000,23,14.29900000,1401.05428000
2026-02-04T08:00:00.000Z,97.82000000,97.82000000,96.83000000,97.62000000,20.29600000,1972.78010000,20,6.05800000,590.44768000
2026-02-04T09:00:00.000Z,97.54000000,97.54000000,96.89000000,97.06000000,2.67300000,259.30500000,11,0.62700000,60.92312000
2026-02-04T10:00:00.000Z,97.20000000,97.20000000,96.91000000,96.91000000,16.34300000,1587.06374000,7,15.20500000,1476.77176000
2026-02-04T11:00:00.000Z,97.07000000,97.28000000,94.95000000,96.21000000,484.86000000,46369.06984000,274,176.09800000,16933.46491000
2026-02-04T12:00:00.000Z,96.19000000,96.61000000,95.88000000,96.48000000,44.82700000,4313.69599000,53,30.48000000,2932.79825000
2026-02-04T13:00:00.000Z,96.34000000,96.37000000,94.27000000,94.49000000,93.47500000,8914.65669000,70,34.21200000,3259.65143000
2026-02-04T14:00:00.000Z,94.56000000,95.00000000,92.94000000,93.19000000,572.45600000,53525.26663000,90,28.41300000,2672.01930000
2026-02-04T15:00:00.000Z,92.93000000,93.86000000,91.43000000,93.01000000,172.99800000,16032.13589000,99,73.65400000,6852.67396000
2026-02-04T16:00:00.000Z,92.57000000,92.89000000,91.00000000,92.15000000,195.30800000,18001.92593000,61,59.35400000,5489.45640000
2026-02-04T17:00:00.000Z,91.95000000,92.59000000,90.06000000,91.32000000,533.56300000,48341.66804000,106,25.55900000,2313.00494000
