timestamp,open,high,low,close,volume,quoteVolume,trades,takerBaseVolume,takerQuoteVolume
2026-03-01T00:00:00.000Z,84.59000000,84.92000000,84.46000000,84.89000000,32.81900000,2778.30707000,19,25.68600000,2173.69741000
2026-03-01T01:00:00.000Z,84.76000000,87.51000000,84.35000000,86.73000000,152.94000000,13195.10641000,154,119.30400000,10280.77365000
2026-03-01T02:00:00.000Z,86.77000000,88.84000000,86.77000000,87.97000000,167.95100000,14791.83470000,147,122.22300000,10759.97931000
2026-03-01T03:00:00.000Z,87.98000000,88.25000000,87.76000000,87.76000000,152.74600000,13450.31929000,38,108.54600000,9564.31624000
2026-03-01T04:00:00.000Z,88.21000000,88.21000000,87.01000000,87.57000000,156.43800000,13686.87784000,56,62.62400000,5484.38639000
2026-03-01T05:00:00.000Z,87.75000000,87.97000000,87.15000000,87.36000000,44.38600000,3882.96346000,31,15.82300000,1383.06570000
2026-03-01T06:00:00.000Z,87.34000000,87.34000000,86.18000000,86.71000000,127.25500000,11021.53253000,55,58.48500000,5065.70352000
2026-03-01T07:00:00.000Z,86.45000000,86.86000000,86.45000000,86.65000000,22.44400000,1944.19928000,17,17.02700000,1475.56209000
2026-03-01T08:00:00.000Z,86.72000000,86.72000000,85.11000000,85.11000000,60.52600000,5192.77414000,41,23.47300000,2024.37115000
2026-03-01T09:00:00.000Z,85.24000000,85.73000000,84.82000000,84.82000000,44.68200000,3799.15878000,30,20.53500000,1747.91375000
2026-03-01T10:00:00.000Z,84.82000000,85.63000000,84.71000000,85.21000000,86.76900000,7396.35174000,22,66.91600000,5706.22602000
2026-03-01T11:00:00.000Z,85.32000000,85.32000000,85.02000000,85.02000000,245.12200000,20879.66567000,24,94.01100000,8014.41657000
2026-03-01T12:00:00.000Z,85.16000000,85.39000000,84.81000000,84.91000000,128.33100000,10929.38984000,22,97.07900000,8272.36617000
2026-03-01T13:00:00.000Z,85.01000000,87.03000000,84.58000000,86.37000000,165.92300000,14297.97458000,70,68.43300000,5860.74730000
2026-03-01T14:00:00.000Z,86.12000000,86.79000000,85.54000000,85.75000000,134.79400000,11612.19116000,51,68.25300000,5893.08871000
2026-03-01T15:00:00.000Z,86.05000000,86.59000000,85.65000000,85.65000000,179.23200000,15473.42647000,73,86.05900000,7430.81516000
2026-03-01T16:00:00.000Z,85.65000000,86.05000000,83.85000000,84.31000000,212.14400000,17992.76397000,98,101.62200000,8612.69455000
