timestamp,price,rsi,macd_h,vwap,impact_pct
2026-03-21T22:10:33.381Z,89.7872,50.7900,0.012848,90.1673,0.012517
2026-03-21T22:11:04.299Z,89.7902,50.7800,0.013184,90.1516,0.000000
2026-03-21T22:11:35.246Z,89.7474,50.7800,0.013184,90.1516,0.000000
2026-03-21T22:12:06.167Z,89.7367,50.7800,0.012970,90.1248,0.009901
2026-03-21T22:12:37.288Z,89.7537,50.7800,0.012970,90.1248,0.001464
2026-03-21T22:13:08.169Z,89.7602,50.8000,0.012393,90.1248,0.018371
2026-03-21T22:13:39.032Z,89.7660,50.8000,0.012393,90.1248,0.012908
2026-03-21T22:14:09.879Z,89.7542,50.8100,0.011596,90.1247,0.000000
2026-03-21T22:14:40.647Z,89.7718,47.2600,0.010319,90.1247,0.005519
2026-03-21T22:15:11.341Z,89.7738,47.2400,0.008666,90.1239,0.002612
2026-03-21T22:15:42.111Z,89.7915,47.2400,0.008666,90.1239,0.000130
2026-03-21T22:16:12.893Z,89.7790,47.2500,0.007339,90.1199,0.000000
2026-03-21T22:16:44.006Z,89.7850,47.2500,0.007339,90.1199,0.000464
2026-03-21T22:17:14.885Z,89.7384,47.2400,0.006275,90.1198,0.000000
2026-03-21T22:17:45.645Z,89.7292,47.2400,0.006275,90.1198,0.003600
2026-03-21T22:18:16.651Z,89.7315,47.2600,0.005414,90.1198,0.001126
2026-03-21T22:18:47.473Z,89.7302,43.2000,0.004138,90.1198,0.003388
2026-03-21T22:19:18.331Z,89.7683,43.2000,0.002710,90.1197,0.042403
2026-03-21T22:19:49.195Z,89.7458,43.2000,0.002710,90.1197,0.000000
2026-03-21T22:20:19.883Z,89.7487,43.2000,0.001790,90.1197,0.000000
2026-03-21T22:20:50.816Z,89.7643,48.3400,0.003066,90.1197,0.016858
2026-03-21T22:21:21.643Z,89.7506,48.3700,0.003241,90.0976,0.001272
2026-03-21T22:21:52.641Z,89.7454,48.3700,0.003241,90.0976,0.000000
2026-03-21T22:22:23.544Z,89.7723,48.3800,0.003290,90.0976,0.013801
2026-03-21T22:22:54.625Z,89.7690,53.2800,0.004567,90.0975,0.000017
2026-03-21T22:23:25.528Z,89.7492,53.2800,0.005251,90.0975,0.000000
2026-03-21T22:23:56.436Z,89.7486,53.2800,0.005251,90.0975,0.000000
2026-03-21T22:24:27.054Z,89.7285,53.2500,0.005491,90.0975,0.000000
2026-03-21T22:24:57.925Z,89.7190,53.2500,0.005491,90.0975,0.000000
2026-03-21T22:25:28.554Z,89.7262,53.2800,0.005421,90.0974,0.007710
2026-03-21T22:25:59.585Z,89.7418,53.2800,0.005421,90.0974,0.010050
2026-03-21T22:26:30.331Z,89.7279,53.2900,0.005155,90.0339,0.000000
2026-03-21T22:27:01.204Z,89.7083,40.3800,0.001964,90.0338,0.005419
2026-03-21T22:27:32.096Z,89.7083,40.3800,-0.000238,90.0335,0.000000
2026-03-21T22:28:03.111Z,89.7049,40.3700,-0.001546,90.0335,0.005022
2026-03-21T22:28:34.102Z,89.6981,40.3700,-0.001546,90.0335,0.000028
2026-03-21T22:29:04.816Z,89.6979,40.3700,-0.002228,90.0333,0.023062
