timestamp,price,rsi,macd_h,vwap,impact_pct
2026-03-23T08:00:32.500Z,85.8766,80.1700,0.073447,85.9416,0.049541
2026-03-23T08:01:33.263Z,85.8500,85.3300,0.074925,85.9551,0.000000
2026-03-23T08:02:34.114Z,85.9317,85.3200,0.074638,85.9674,0.067020
2026-03-23T08:03:35.084Z,85.8486,85.2900,0.073072,85.9786,0.069975
2026-03-23T08:04:36.026Z,85.8112,85.2400,0.070607,85.9887,0.000000
2026-03-23T08:05:36.838Z,85.7853,85.2000,0.067534,85.9979,0.000000
2026-03-23T08:06:37.514Z,85.9287,73.2900,0.060799,86.0036,0.080088
2026-03-23T08:07:38.307Z,86.0021,73.2500,0.054796,86.0087,0.000000
2026-03-23T08:08:39.202Z,86.0470,73.1900,0.049435,86.0134,0.046177
2026-03-23T08:09:40.248Z,86.1153,73.1300,0.044640,86.0176,0.079063
2026-03-23T08:10:41.220Z,86.0790,73.0600,0.040346,86.0214,0.000000
2026-03-23T08:11:42.187Z,86.0092,73.1400,0.036495,86.0249,0.007664
2026-03-23T08:12:43.135Z,86.1389,73.0800,0.033030,86.0281,0.033696
2026-03-23T08:13:44.143Z,86.1876,90.5600,0.056095,86.0528,0.058597
2026-03-23T08:14:45.313Z,86.2357,90.5100,0.071853,86.0753,0.000000
2026-03-23T08:15:46.098Z,86.1383,90.4700,0.082012,86.0957,0.000000
2026-03-23T08:16:47.055Z,86.1635,90.6900,0.087913,86.1143,0.000000
2026-03-23T08:17:47.806Z,86.0418,90.7600,0.090599,86.1311,0.003625
2026-03-23T08:18:49.236Z,86.0061,90.7300,0.090903,86.1465,0.000000
2026-03-23T08:19:50.164Z,86.0325,90.6900,0.089471,86.1604,0.012444
2026-03-23T08:20:51.006Z,86.0530,90.6500,0.086806,86.1731,0.085549
2026-03-23T08:21:51.892Z,85.9789,90.9500,0.083291,86.1846,0.000000
2026-03-23T08:22:53.018Z,86.0763,90.9200,0.079212,86.1951,0.061221
2026-03-23T08:23:54.119Z,86.1212,90.9100,0.074803,86.2047,0.000000
2026-03-23T08:24:55.239Z,86.1136,90.8700,0.070229,86.2134,0.000000
2026-03-23T08:25:56.037Z,86.1221,90.8400,0.065627,86.2212,0.024969
2026-03-23T08:26:57.068Z,86.0785,90.8500,0.061100,86.2284,0.010016
2026-03-23T08:27:57.893Z,86.1160,91.0200,0.056694,86.2349,0.000000
2026-03-23T08:28:58.871Z,86.0453,91.0600,0.052456,86.2408,0.003461
2026-03-23T08:30:00.120Z,86.0371,91.1000,0.048419,86.2462,0.006624
2026-03-23T08:31:01.112Z,86.0915,91.0500,0.044602,86.2511,0.025798
2026-03-23T08:32:02.243Z,86.2251,90.9800,0.037666,86.2596,0.032717
2026-03-23T08:33:03.075Z,86.1800,90.9100,0.034544,86.2633,0.000000
2026-03-23T08:34:04.011Z,86.1422,90.8200,0.031649,86.2666,0.000000
2026-03-23T08:35:05.105Z,86.1692,90.7200,0.028966,86.2696,0.024433
2026-03-23T08:36:05.927Z,86.0701,90.6200,0.026490,86.2724,0.009805
2026-03-23T08:37:06.555Z,86.0595,90.5100,0.024209,86.2749,0.000000
2026-03-23T08:38:07.454Z,86.0999,90.3900,0.022111,86.2772,0.000782
2026-03-23T08:39:08.303Z,86.0075,90.2600,0.020185,86.2792,0.015672
2026-03-23T08:40:09.133Z,86.0240,90.4900,0.018416,86.2811,0.025023
2026-03-23T08:41:09.872Z,85.9898,90.3700,0.016788,86.2828,0.000000
2026-03-23T08:42:10.850Z,86.0539,90.2000,0.015298,86.2844,0.078718
2026-03-23T08:43:11.589Z,85.9786,90.5200,0.013936,86.2858,0.000000
2026-03-23T08:44:12.628Z,85.8977,91.6200,0.012692,86.2871,0.013474
2026-03-23T08:45:13.539Z,85.9291,91.5400,0.011548,86.2883,0.017671
2026-03-23T08:46:14.464Z,85.9303,91.2400,0.010505,86.2894,0.001874
2026-03-23T08:47:15.482Z,86.0240,91.7900,0.009564,86.2903,0.056367
2026-03-23T08:48:16.460Z,85.9936,91.6000,0.008703,86.2912,0.008130
2026-03-23T08:49:17.577Z,85.9575,91.3600,0.007921,86.2920,0.000000
2026-03-23T08:50:18.408Z,85.8563,91.1100,0.007209,86.2927,0.001213
2026-03-23T08:51:19.370Z,85.9673,90.8500,0.006561,86.2934,0.061986
2026-03-23T08:52:20.284Z,85.9791,90.5700,0.005971,86.2940,0.016389
2026-03-23T08:53:21.391Z,85.9608,90.2700,0.005434,86.2945,0.000000
2026-03-23T08:54:22.380Z,86.0103,89.8300,0.004945,86.2950,0.000000
2026-03-23T08:55:23.102Z,85.8686,91.0000,0.004504,86.2955,0.026608
2026-03-23T08:56:23.961Z,85.8104,90.6700,0.004099,86.2959,0.014160
2026-03-23T08:57:24.736Z,85.8079,90.3700,0.003733,86.2963,0.046887
2026-03-23T08:58:25.514Z,85.8307,90.0600,0.003415,86.2966,0.000000
2026-03-23T08:59:26.781Z,85.8179,89.7300,0.003125,86.2969,0.000000
