timestamp,price,rsi,macd_h,vwap,impact_pct
2026-03-21T19:03:09.674Z,89.6468,98.1100,0.001424,89.6163,0.000000
2026-03-21T19:03:40.573Z,89.6494,98.1100,0.001424,89.6163,0.000000
2026-03-21T19:04:11.386Z,89.6447,98.1100,0.000143,89.6163,0.000805
2026-03-21T19:04:42.300Z,89.6483,98.1100,0.000143,89.6163,0.001911
2026-03-21T19:05:13.417Z,89.6884,98.1100,-0.000968,89.6163,0.000000
2026-03-21T19:05:44.319Z,89.6488,98.1100,-0.000968,89.6163,0.000000
2026-03-21T19:06:15.228Z,89.6383,98.1100,-0.001912,89.6163,0.000000
2026-03-21T19:06:46.013Z,89.6382,98.1100,-0.001912,89.6163,0.000000
2026-03-21T19:07:16.880Z,89.6681,98.1100,-0.002697,89.6163,0.033541
2026-03-21T19:07:47.973Z,89.6651,98.1100,-0.002697,89.6163,0.007401
2026-03-21T19:08:18.905Z,89.6921,98.1100,-0.003336,89.6163,0.025994
2026-03-21T19:08:49.755Z,89.6666,98.1100,-0.003336,89.6163,0.000000
2026-03-21T19:09:20.660Z,89.6552,98.1100,-0.003841,89.6163,0.009076
2026-03-21T19:09:51.664Z,89.6514,99.4400,0.001903,89.6175,0.000000
2026-03-21T19:10:22.438Z,89.6476,99.4400,0.004807,89.6175,0.001601
2026-03-21T19:10:53.265Z,89.6572,91.7100,0.004169,89.6213,0.005456
2026-03-21T19:11:24.060Z,89.6555,91.7100,0.005078,89.6213,0.000301
2026-03-21T19:11:54.932Z,89.6655,91.7100,0.005078,89.6213,0.000000
2026-03-21T19:12:25.758Z,89.6581,91.7100,0.005078,89.6213,0.002471
2026-03-21T19:12:56.558Z,89.6617,92.3900,0.005716,89.6289,0.005985
2026-03-21T19:13:27.569Z,89.6635,92.3900,0.005501,89.6289,0.003968
2026-03-21T19:13:58.428Z,89.6780,93.5400,0.006777,89.8210,0.000000
2026-03-21T19:14:29.306Z,89.6780,93.5400,0.006756,89.8210,0.001560
2026-03-21T19:15:00.114Z,89.6792,93.5400,0.006756,89.8210,0.000162
2026-03-21T19:15:31.202Z,89.6679,74.0600,0.004124,89.8216,0.000000
2026-03-21T19:16:02.011Z,89.6529,74.0600,0.001901,89.8216,0.001125
2026-03-21T19:16:32.710Z,89.6519,74.0600,0.001901,89.8216,0.000000
2026-03-21T19:17:03.527Z,89.6521,74.0600,0.000047,89.8216,0.000798
2026-03-21T19:17:34.532Z,89.6749,74.0600,0.000047,89.8216,0.016326
2026-03-21T19:18:05.489Z,89.6754,74.0700,-0.001480,89.8216,0.002827
2026-03-21T19:18:36.558Z,89.6881,74.0700,-0.001480,89.8216,0.000000
2026-03-21T19:19:07.234Z,89.6874,74.0700,-0.002718,89.8216,0.002013
2026-03-21T19:19:38.038Z,89.6874,74.0700,-0.002718,89.8216,0.003230
2026-03-21T19:20:09.029Z,89.7033,74.0700,-0.003702,89.8216,0.013746
2026-03-21T19:20:39.814Z,89.6973,74.0700,-0.003702,89.8216,0.010265
2026-03-21T19:21:10.634Z,89.6672,74.0700,-0.004469,89.8216,0.000000
2026-03-21T19:21:41.535Z,89.6631,76.6000,-0.003830,89.8217,0.002852
2026-03-21T19:22:12.394Z,89.6675,76.6000,-0.004045,89.8217,0.000673
2026-03-21T19:22:43.182Z,89.6816,76.6000,-0.004045,89.8217,0.009860
2026-03-21T19:23:14.195Z,89.6945,76.5900,-0.004293,89.8217,0.000000
2026-03-21T19:23:45.176Z,89.6946,76.5900,-0.004293,89.8217,0.004016
2026-03-21T19:24:16.108Z,89.6789,76.5500,-0.004538,89.8217,0.000000
2026-03-21T19:24:46.964Z,89.6966,68.2300,-0.005177,89.8217,0.003077
2026-03-21T19:25:17.809Z,89.6774,68.2100,-0.005766,89.8284,0.000000
2026-03-21T19:25:48.684Z,89.6996,68.2100,-0.005766,89.8284,0.009031
2026-03-21T19:26:19.640Z,89.6915,76.9300,-0.004210,89.8284,0.013301
2026-03-21T19:26:50.484Z,89.6940,71.7600,-0.005487,89.8284,0.005995
2026-03-21T19:27:21.425Z,89.6926,71.7500,-0.005304,89.8284,0.006207
2026-03-21T19:27:52.118Z,89.6947,71.7500,-0.005304,89.8284,0.001412
2026-03-21T19:28:22.994Z,89.7086,81.4000,-0.002626,89.8285,0.000047
2026-03-21T19:28:53.931Z,89.6765,81.4000,-0.002626,89.8285,0.002989
2026-03-21T19:29:24.725Z,89.6823,81.3900,-0.001071,89.8285,0.011151
2026-03-21T19:29:55.501Z,89.6702,81.3900,-0.001071,89.8285,0.000000
2026-03-21T19:30:26.422Z,89.6589,49.2900,-0.006958,89.8287,0.007369
2026-03-21T19:30:57.348Z,89.6830,49.2900,-0.006958,89.8287,0.005415
2026-03-21T19:31:28.159Z,89.6813,49.2900,-0.008118,89.8287,0.000000
2026-03-21T19:31:59.129Z,89.6392,55.0900,-0.006842,89.8287,0.000000
2026-03-21T19:32:29.872Z,89.6129,55.0900,-0.006630,89.8287,0.000000
2026-03-21T19:33:00.500Z,89.5865,36.9000,-0.011735,89.8287,0.009736
2026-03-21T19:33:31.305Z,89.5818,36.9000,-0.014380,89.8287,0.002383
2026-03-21T19:34:02.052Z,89.5680,36.9000,-0.015445,89.8287,0.011497
2026-03-21T19:34:33.070Z,89.5606,36.9000,-0.015445,89.8287,0.000000
2026-03-21T19:35:04.028Z,89.5677,36.9300,-0.015428,89.8287,0.000468
2026-03-21T19:35:34.887Z,89.5695,30.6100,-0.017980,89.8285,0.000581
2026-03-21T19:36:05.710Z,89.5713,30.6200,-0.018707,89.8498,0.009594
2026-03-21T19:36:36.508Z,89.6058,30.6200,-0.018707,89.8498,0.001977
2026-03-21T19:37:07.182Z,89.5939,30.6200,-0.018222,89.8498,0.002103
2026-03-21T19:37:38.033Z,89.5750,30.6200,-0.018222,89.8498,0.000000
2026-03-21T19:38:08.715Z,89.5584,42.1100,-0.012949,89.8497,0.000000
2026-03-21T19:38:39.600Z,89.5307,42.1100,-0.012949,89.8497,0.000000
2026-03-21T19:39:10.482Z,89.5297,42.1100,-0.010541,89.8633,0.002392
2026-03-21T19:39:41.297Z,89.5110,42.1100,-0.010541,89.8633,0.000000
2026-03-21T19:40:12.116Z,89.5146,32.6800,-0.014450,89.8631,0.002954
2026-03-21T19:40:42.982Z,89.5206,32.6800,-0.014450,89.8631,0.002497
2026-03-21T19:41:13.959Z,89.5418,32.6800,-0.013654,89.8638,0.000000
2026-03-21T19:41:44.651Z,89.5610,32.6800,-0.013654,89.8638,0.021545
2026-03-21T19:42:15.534Z,89.5617,32.6800,-0.012318,89.8638,0.046732
2026-03-21T19:42:46.364Z,89.5650,38.4100,-0.011042,89.8637,0.000000
2026-03-21T19:43:17.360Z,89.5890,38.4100,-0.008680,89.8637,0.020692
2026-03-21T19:43:48.407Z,89.5869,38.4100,-0.008680,89.8637,0.009896
2026-03-21T19:44:19.313Z,89.5866,38.4100,-0.006579,89.8641,0.002601
2026-03-21T19:44:50.023Z,89.5904,38.4100,-0.006579,89.8641,0.000000
2026-03-21T19:45:20.892Z,89.5863,38.4100,-0.004737,89.8641,0.002242
2026-03-21T19:45:51.665Z,89.5853,53.3100,-0.000908,89.8641,0.000268
2026-03-21T19:46:22.452Z,89.5862,45.4200,0.000325,89.8771,0.000000
2026-03-21T19:46:53.410Z,89.5847,45.4200,0.000325,89.8771,0.000440
2026-03-21T19:47:24.432Z,89.5980,45.4200,0.001263,89.8805,0.009287
2026-03-21T19:47:55.152Z,89.5926,45.4200,0.001263,89.8805,0.002496
2026-03-21T19:48:25.962Z,89.6408,55.0600,0.005155,89.8804,0.005866
2026-03-21T19:48:56.722Z,89.6056,55.0600,0.005155,89.8804,0.000000
2026-03-21T19:49:27.775Z,89.5906,55.0600,0.007492,89.8804,0.000050
2026-03-21T19:49:58.843Z,89.5894,55.0600,0.007492,89.8804,0.000000
2026-03-21T19:50:29.697Z,89.5839,55.0600,0.008715,89.8804,0.019256
2026-03-21T19:51:00.489Z,89.5793,49.0300,0.006800,89.8803,0.000596
2026-03-21T19:51:31.352Z,89.5789,49.0400,0.006146,89.8803,0.039254
2026-03-21T19:52:02.294Z,89.5868,49.0400,0.005534,89.8803,0.015042
2026-03-21T19:52:33.109Z,89.5795,49.0400,0.005534,89.8803,0.000000
2026-03-21T19:53:04.104Z,89.5795,49.0400,0.004970,89.8803,0.000000
2026-03-21T19:53:34.964Z,89.5925,41.4800,0.002417,89.8802,0.004730
2026-03-21T19:54:05.875Z,89.5938,41.4800,0.000440,89.8802,0.005136
2026-03-21T19:54:36.742Z,89.5927,41.4800,0.000440,89.8802,0.000000
2026-03-21T19:55:07.697Z,89.5895,41.4800,-0.000719,89.8802,0.000000
2026-03-21T19:55:38.764Z,89.5736,41.4800,-0.000719,89.8802,0.000000
2026-03-21T19:56:09.708Z,89.5740,50.3600,0.002709,89.8801,0.003570
2026-03-21T19:56:40.593Z,89.6374,50.3600,0.002709,89.8801,0.059135
2026-03-21T19:57:11.515Z,89.6319,55.7800,0.006218,89.8800,0.000830
2026-03-21T19:57:42.191Z,89.6325,55.7800,0.006218,89.8800,0.003676
2026-03-21T19:58:13.162Z,89.6337,55.7800,0.006965,89.8800,0.017502
2026-03-21T19:58:44.058Z,89.6290,55.7800,0.006965,89.8800,0.000000
2026-03-21T19:59:14.986Z,89.6186,55.7800,0.007127,89.8800,0.005168
2026-03-21T19:59:45.898Z,89.6147,55.7800,0.007127,89.8800,0.003098
