timestamp,price,rsi,macd_h,vwap,impact_pct
2026-03-22T21:00:09.720Z,86.4399,4.9900,-0.086684,86.7447,0.037169
2026-03-22T21:00:40.436Z,86.3896,4.9900,-0.086684,86.7447,0.000000
2026-03-22T21:01:11.284Z,86.4124,4.9900,-0.085134,86.7316,0.018624
2026-03-22T21:01:42.220Z,86.3989,4.9900,-0.085134,86.7316,0.000000
2026-03-22T21:02:13.040Z,86.4208,4.9900,-0.082458,86.7196,0.025178
2026-03-22T21:02:44.033Z,86.4160,4.9900,-0.082458,86.7196,0.000000
2026-03-22T21:03:14.812Z,86.3879,4.9900,-0.079013,86.7087,0.000000
2026-03-22T21:03:45.765Z,86.3634,3.1200,-0.089922,86.6996,0.044482
2026-03-22T21:04:16.490Z,86.3206,2.8800,-0.095896,86.6797,0.023402
2026-03-22T21:04:47.374Z,86.2995,2.8800,-0.095896,86.6797,0.000000
2026-03-22T21:05:18.307Z,86.0424,1.6700,-0.118135,86.6452,0.000000
2026-03-22T21:05:49.141Z,85.4342,0.6100,-0.198863,86.5779,0.127700
2026-03-22T21:06:20.226Z,85.5972,21.0000,-0.239586,86.5108,0.109711
2026-03-22T21:06:51.393Z,85.6549,21.0000,-0.239586,86.5108,0.077282
2026-03-22T21:07:22.314Z,85.7942,27.3900,-0.242473,86.4706,0.087448
2026-03-22T21:07:53.162Z,85.8457,32.3000,-0.231564,86.4797,0.000000
2026-03-22T21:08:24.025Z,85.9396,32.3000,-0.231041,86.4416,0.073514
2026-03-22T21:08:54.963Z,85.9205,34.6800,-0.225586,86.4461,0.060237
2026-03-22T21:09:25.618Z,85.9385,34.6800,-0.217136,86.4156,0.009842
2026-03-22T21:09:56.641Z,85.9116,34.6800,-0.217136,86.4156,0.024866
2026-03-22T21:10:27.462Z,85.9207,35.2100,-0.205951,86.3887,0.029613
2026-03-22T21:10:58.399Z,85.8567,35.2100,-0.205951,86.3887,0.024496
2026-03-22T21:11:29.203Z,85.7292,35.2100,-0.194070,86.3643,0.111177
2026-03-22T21:12:00.133Z,85.6923,35.2100,-0.194070,86.3643,0.000000
2026-03-22T21:12:31.070Z,85.6431,35.2100,-0.181902,86.3421,0.000000
2026-03-22T21:13:01.774Z,85.6601,35.2100,-0.169744,86.3219,0.000000
2026-03-22T21:13:32.793Z,85.7514,35.2100,-0.169744,86.3219,0.038674
2026-03-22T21:14:03.417Z,85.7432,35.2100,-0.157816,86.3035,0.000000
2026-03-22T21:14:34.351Z,85.7170,29.4400,-0.177452,86.2872,0.000000
2026-03-22T21:15:05.213Z,85.6665,27.9200,-0.191019,86.2452,0.000000
2026-03-22T21:15:36.021Z,85.5407,27.9200,-0.191019,86.2452,0.000000
2026-03-22T21:16:07.138Z,85.5046,24.3800,-0.226986,86.1799,0.000000
2026-03-22T21:16:37.818Z,85.4869,24.3800,-0.226986,86.1799,0.000000
2026-03-22T21:17:08.713Z,85.4166,24.3800,-0.233942,86.1363,0.000000
2026-03-22T21:17:39.692Z,85.4020,21.8000,-0.248124,86.1245,0.000000
2026-03-22T21:18:10.464Z,85.4345,22.3500,-0.253393,86.0793,0.045082
2026-03-22T21:18:41.237Z,85.6103,22.3500,-0.253393,86.0793,0.165099
2026-03-22T21:19:12.179Z,85.5486,22.3500,-0.254997,86.0357,0.062865
2026-03-22T21:19:43.050Z,85.3417,22.1400,-0.256088,86.0348,0.000000
2026-03-22T21:20:14.021Z,85.2234,19.3100,-0.278266,85.9716,0.003733
2026-03-22T21:20:45.009Z,85.1441,17.1500,-0.293538,85.9589,0.117186
2026-03-22T21:21:15.655Z,85.1229,17.1600,-0.306711,85.8990,0.100655
2026-03-22T21:21:46.418Z,85.2412,17.1600,-0.306711,85.8990,0.004682
2026-03-22T21:22:17.288Z,85.2734,28.9800,-0.291074,85.8609,0.102186
2026-03-22T21:22:48.157Z,85.3513,28.9800,-0.291074,85.8609,0.051315
2026-03-22T21:23:18.819Z,85.2634,28.9800,-0.274409,85.8263,0.000000
2026-03-22T21:23:49.823Z,85.2815,30.7600,-0.271136,85.8290,0.000000
2026-03-22T21:24:20.553Z,85.4095,30.7600,-0.251706,85.8000,0.113638
2026-03-22T21:24:51.404Z,85.5927,37.4900,-0.238615,85.8109,0.056660
2026-03-22T21:25:22.551Z,85.5565,37.4900,-0.210625,85.7945,0.034628
2026-03-22T21:25:53.448Z,85.4854,37.4900,-0.210625,85.7945,0.000000
2026-03-22T21:26:24.473Z,85.6248,43.3400,-0.174440,85.7895,0.052393
2026-03-22T21:26:55.409Z,85.6371,43.3400,-0.174440,85.7895,0.009306
2026-03-22T21:27:26.470Z,85.6558,43.3400,-0.144952,85.7850,0.012505
2026-03-22T21:27:57.472Z,85.7310,43.3400,-0.144952,85.7850,0.063850
2026-03-22T21:28:28.478Z,85.7760,43.3400,-0.120869,85.7809,0.135382
2026-03-22T21:28:59.450Z,85.8065,43.3400,-0.120869,85.7809,0.019707
2026-03-22T21:29:30.364Z,85.8199,43.3400,-0.101158,85.7772,0.000573
2026-03-22T21:30:01.170Z,85.7756,43.3400,-0.101158,85.7772,0.000000
2026-03-22T21:30:32.066Z,85.7715,43.3400,-0.084982,85.7738,0.019632
2026-03-22T21:31:02.890Z,85.6689,43.3400,-0.071675,85.7707,0.000000
2026-03-22T21:31:33.668Z,85.6729,43.3400,-0.071675,85.7707,0.030434
2026-03-22T21:32:04.484Z,85.7242,43.3400,-0.060695,85.7679,0.018837
2026-03-22T21:32:35.323Z,85.7146,43.3400,-0.060695,85.7679,0.007265
